,Location,total_items,total_orders,avg_del_time,orders,items,street_address
225,"(60.182, 24.927)",12,3,25.333333333333332,<25%,>25% & <75%,"Mannerheimintie 58, 00260 Helsinki, Finland"
226,"(60.182, 24.963)",3,1,25.0,<25%,<25%,"Hagnäskajen 15, 00530 Helsingfors, Finland"
227,"(60.182, 24.916)",8,3,28.666666666666668,<25%,>25% & <75%,
228,"(60.182, 24.912)",7,3,23.0,<25%,<25%,
229,"(60.182, 24.928)",4,1,25.0,<25%,<25%,"Paavo Nurmen polku 124, 00250 Helsinki, Finland"
230,"(60.182, 24.961)",1,1,33.0,<25%,<25%,"Sörnäs strandväg 19, 00530 Helsingfors, Finland"
231,"(60.182, 24.966)",3,1,39.0,<25%,<25%,"E75 21, 00530 Helsinki, Finland"
232,"(60.182, 24.962)",4,1,29.0,<25%,<25%,"E75 21, 00530 Helsinki, Finland"
233,"(60.173, 24.953)",21,6,25.0,>25% & <75%,>25% & <75%,"Snellmaninkatu 12, 00170 Helsinki, Finland"
234,"(60.173, 24.922)",38,14,36.541666666666664,>75% & <max,>75% & <max,"Sammonkatu 3, 00100 Helsinki, Finland"
235,"(60.173, 24.924)",67,22,35.5,>max,>max,"Tempelgatan 23, 00100 Helsingfors, Finland"
236,"(60.173, 24.918)",57,23,31.904761904761905,>max,>max,"Väinämöisenkatu 17, 00100 Helsinki, Finland"
237,"(60.173, 24.925)",54,21,30.55,>max,>max,"Luthergatan 3, 00100 Helsingfors, Finland"
238,"(60.173, 24.93)",26,10,32.1,>25% & <75%,>25% & <75%,"Nervanderinkatu 9, 00100 Helsinki, Finland"
239,"(60.173, 24.931)",16,7,35.57142857142857,>25% & <75%,>25% & <75%,"Auroragatan 9, 00100 Helsingfors, Finland"
240,"(60.173, 24.945)",24,6,30.0,>25% & <75%,>25% & <75%,"Mikonkatu 22d, 00100 Helsinki, Finland"
241,"(60.173, 24.921)",61,22,33.416666666666664,>max,>max,"Sammonkatu 7, 00100 Helsinki, Finland"
242,"(60.173, 24.96)",45,18,37.16666666666667,>max,>max,"Maneesikatu 2b, 00170 Helsinki, Finland"
243,"(60.173, 24.961)",23,8,35.375,>25% & <75%,>25% & <75%,"Pohjoisranta 16, 00170 Helsinki, Finland"
244,"(60.173, 24.958)",64,21,33.78947368421053,>max,>max,"Meritullinkatu 16h, 00170 Helsinki, Finland"
245,"(60.173, 24.947)",13,5,36.8,>25% & <75%,>25% & <75%,"Berggatan 24, 00100 Helsingfors, Finland"
246,"(60.173, 24.952)",9,4,42.25,>25% & <75%,>25% & <75%,"Yrjö-Koskisen katu 3, 00170 Helsinki, Finland"
247,"(60.173, 24.917)",6,3,28.0,<25%,<25%,"Väinämöisenkatu 21, 00100 Helsinki, Finland"
248,"(60.173, 24.956)",73,25,35.182539682539684,>max,>max,"Mariankatu 24k, 00170 Helsinki, Finland"
249,"(60.173, 24.929)",15,7,38.285714285714285,>25% & <75%,>25% & <75%,"Tempelgatan 6, 00100 Helsingfors, Finland"
250,"(60.173, 24.955)",27,13,28.0,>25% & <75%,>25% & <75%,"Vironkatu 7c, 00170 Helsinki, Finland"
251,"(60.173, 24.916)",6,2,30.5,<25%,<25%,
252,"(60.173, 24.919)",90,35,29.845238095238095,>max,>max,"Sammonkatu 11, 00100 Helsinki, Finland"
253,"(60.173, 24.957)",82,29,33.27777777777778,>max,>max,"Mariankatu 19, 00170 Helsinki, Finland"
254,"(60.173, 24.92)",93,28,28.75,>max,>max,"Sammonkatu 9, 00100 Helsinki, Finland"
255,"(60.173, 24.954)",58,19,33.745098039215684,>max,>max,"Snellmaninkatu 21, 00170 Helsinki, Finland"
256,"(60.173, 24.926)",60,20,29.0625,>max,>max,"Luthergatan 1, 00100 Helsingfors, Finland"
257,"(60.173, 24.927)",38,16,31.1,>75% & <max,>75% & <max,"Luthergatan 4, 00100 Helsingfors, Finland"
258,"(60.173, 24.936)",5,1,34.0,<25%,<25%,
259,"(60.173, 24.923)",13,9,29.6875,>25% & <75%,>25% & <75%,"Runeberginkatu 29, 00100 Helsinki, Finland"
260,"(60.173, 24.959)",44,15,35.06666666666667,>75% & <max,>75% & <max,"Maneesikatu 4, 00170 Helsinki, Finland"
261,"(60.173, 24.928)",24,10,31.166666666666668,>25% & <75%,>25% & <75%,"Tempelgatan a8, 00100 Helsingfors, Finland"
262,"(60.173, 24.944)",4,1,47.0,<25%,<25%,"Itäinen Teatterikuja 5b, 00100 Helsinki, Finland"
263,"(60.173, 24.943)",1,1,25.0,<25%,<25%,"Kaisaniemen puistokuja 1, 00100 Helsinki, Finland"
264,"(60.173, 24.967)",3,1,36.0,<25%,<25%,"Tjärholmsnäset 3, Helsingfors, Finland"
265,"(60.173, 24.937)",1,1,44.0,<25%,<25%,"Mannerheiminaukio 3, 00100 Helsinki, Finland"
266,"(60.173, 24.951)",3,2,31.5,<25%,<25%,"Yrjö-Koskisen katu 4, 00170 Helsinki, Finland"
267,"(60.173, 24.946)",2,2,31.5,<25%,<25%,"Mikonkatu 25, 00100 Helsinki, Finland"
268,"(60.173, 24.95)",7,3,23.0,<25%,<25%,"Yrjö-Koskisen katu 1, 00170 Helsinki, Finland"
269,"(60.173, 24.938)",3,1,12.0,<25%,<25%,"Eero Erkon kuja 2, 00100 Helsinki, Finland"
270,"(60.173, 24.962)",5,1,36.0,<25%,<25%,"Pohjoisranta 15, 00170 Helsinki, Finland"
271,"(60.173, 24.932)",1,1,33.0,<25%,<25%,"Auroragatan 7, 00100 Helsingfors, Finland"
272,"(60.188, 24.956)",74,26,28.318181818181817,>max,>max,"Kustaankatu 4a, 00500 Helsinki, Finland"
273,"(60.188, 24.921)",14,6,38.666666666666664,>25% & <75%,>25% & <75%,"Urheilukatu 5g, 00250 Helsinki, Finland"
274,"(60.188, 24.945)",20,11,29.6,>25% & <75%,>25% & <75%,"Sturegatan 9, 00510 Helsingfors, Finland"
275,"(60.188, 24.946)",53,19,28.38888888888889,>max,>max,"Kalliolanrinne 6, 00510 Helsinki, Finland"
276,"(60.188, 24.94)",2,1,20.0,<25%,<25%,
277,"(60.188, 24.955)",36,19,30.53125,>max,>25% & <75%,"Helsinginkuja 3, 00500 Helsinki, Finland"
278,"(60.188, 24.92)",25,12,35.95454545454545,>25% & <75%,>25% & <75%,"Urheilukatu 7, 00250 Helsinki, Finland"
279,"(60.188, 24.959)",50,20,31.33333333333334,>max,>max,"Vaasankatu 4c, 00500 Helsinki, Finland"
280,"(60.188, 24.953)",92,34,30.45061728395062,>max,>max,"Fleminginkatu 21a, 00510 Helsinki, Finland"
281,"(60.188, 24.979)",24,11,37.2,>25% & <75%,>25% & <75%,"Verkstadsgatan 17a, 00580 Helsingfors, Finland"
282,"(60.188, 24.96)",42,19,30.0,>max,>75% & <max,"Terrasstigen 4, 00500 Helsinki, Finland"
283,"(60.188, 24.964)",52,20,32.5,>max,>max,"Vilhonvuorenkatu 2, 00500 Helsinki, Finland"
284,"(60.188, 24.914)",44,13,37.625,>25% & <75%,>75% & <max,"Messeniusgatan 10a, 00250 Helsingfors, Finland"
285,"(60.188, 24.978)",20,8,35.07142857142857,>25% & <75%,>25% & <75%,"Hermannin rantatie 11, 00580 Helsinki, Finland"
286,"(60.188, 24.954)",71,27,30.0,>max,>max,"Helsinginkuja 5, 00500 Helsinki, Finland"
287,"(60.188, 24.918)",41,18,33.388888888888886,>max,>75% & <max,"Mannerheimintie 96, 00250 Helsinki, Finland"
288,"(60.188, 24.947)",60,26,36.47826086956522,>max,>max,"Kalliolanrinne 4, 00510 Helsinki, Finland"
289,"(60.188, 24.951)",53,23,32.0,>max,>max,"Borgågatan 2, 00510 Helsingfors, Finland"
290,"(60.188, 24.919)",41,14,32.96153846153846,>75% & <max,>75% & <max,"Mannerheimintie 43a, 00250 Helsinki, Finland"
291,"(60.188, 24.915)",50,23,34.333333333333336,>max,>max,"Messeniusgatan 4, 00250 Helsingfors, Finland"
292,"(60.188, 24.957)",34,17,29.178571428571427,>max,>25% & <75%,"Kustaankatu 3, 00500 Helsinki, Finland"
293,"(60.188, 24.965)",40,18,31.0,>max,>75% & <max,"Kulmavuorenkatu 5, 00500 Helsinki, Finland"
294,"(60.188, 24.949)",12,5,35.8,>25% & <75%,>25% & <75%,"Läntinen Brahenkatu 6, 00510 Helsinki, Finland"
295,"(60.188, 24.952)",81,36,31.86309523809524,>max,>max,"Borgågatan 2, 00510 Helsingfors, Finland"
296,"(60.188, 24.966)",73,27,31.863636363636363,>max,>max,"Svalbobrinken 3, 00500 Helsingfors, Finland"
297,"(60.188, 24.916)",38,15,29.035714285714285,>75% & <max,>75% & <max,"Messeniusgatan 5, 00250 Helsingfors, Finland"
298,"(60.188, 24.95)",28,14,30.5,>75% & <max,>25% & <75%,"Läntinen Brahenkatu 6, 00510 Helsinki, Finland"
299,"(60.188, 24.948)",20,9,34.75,>25% & <75%,>25% & <75%,"Läntinen Brahenkatu 6, 00510 Helsinki, Finland"
300,"(60.188, 24.91)",29,8,32.75,>25% & <75%,>25% & <75%,"Stenbäckinkatu 9, 00290 Helsinki, Finland"
301,"(60.188, 24.958)",54,21,30.794117647058822,>max,>max,"Åsgatan 4a, 00500 Helsingfors, Finland"
302,"(60.188, 24.917)",57,21,31.194444444444443,>max,>max,"Messeniusgatan 3a, 00250 Helsingfors, Finland"
303,"(60.188, 24.962)",11,5,32.8,>25% & <75%,>25% & <75%,"Hämeentie 54b, 00500 Helsinki, Finland"
304,"(60.188, 24.967)",40,15,32.5,>75% & <max,>75% & <max,"Svalbobrinken 6a, 00100 Helsingfors, Finland"
305,"(60.188, 24.913)",17,8,35.25,>25% & <75%,>25% & <75%,"Topeliusgatan 24, 00250 Helsingfors, Finland"
306,"(60.188, 24.98)",10,4,31.25,>25% & <75%,>25% & <75%,"Kalasatamankatu 2, 00580 Helsinki, Finland"
307,"(60.188, 24.909)",12,3,39.333333333333336,<25%,>25% & <75%,"Stenbäckinkatu 9, 00290 Helsinki, Finland"
308,"(60.188, 24.968)",19,6,28.333333333333332,>25% & <75%,>25% & <75%,"Suvilahdenkatu 9, 00500 Helsinki, Finland"
309,"(60.188, 24.911)",13,3,47.0,<25%,>25% & <75%,"Stenbäckinkatu 16, 00250 Helsinki, Finland"
310,"(60.188, 24.961)",25,10,32.833333333333336,>25% & <75%,>25% & <75%,"Vasastigen 2, 00500 Helsingfors, Finland"
311,"(60.188, 24.944)",26,10,33.8125,>25% & <75%,>25% & <75%,"Sturegatan 2a, 00510 Helsingfors, Finland"
312,"(60.188, 24.969)",3,1,43.0,<25%,<25%,"Suvilahdenkatu 10a, 00540 Helsinki, Finland"
313,"(60.188, 24.912)",25,7,33.142857142857146,>25% & <75%,>25% & <75%,"Stenbäckinkatu 14, 00250 Helsinki, Finland"
314,"(60.188, 24.943)",7,3,28.0,<25%,<25%,"Sturegatan 2a, 00510 Helsingfors, Finland"
315,"(60.188, 24.977)",7,2,35.0,<25%,<25%,"Verkstadsgatan 10b, 00580 Helsingfors, Finland"
316,"(60.188, 24.972)",11,2,40.5,<25%,>25% & <75%,"Lautatarhankatu 10, 00580 Helsinki, Finland"
317,"(60.188, 24.976)",2,1,25.0,<25%,<25%,"Verkstadsgatan 13a, 00580 Helsingfors, Finland"
318,"(60.188, 24.963)",24,13,28.666666666666668,>25% & <75%,>25% & <75%,"Hämeentie 58, 00500 Helsinki, Finland"
319,"(60.188, 24.939)",5,1,26.0,<25%,<25%,
320,"(60.199, 24.957)",3,2,25.5,<25%,<25%,"Elisabeth Kochin tie 6, 00550 Helsinki, Finland"
321,"(60.199, 24.965)",19,5,31.11111111111111,>25% & <75%,>25% & <75%,"Vellamogatan 30b, 00550 Helsingfors, Finland"
322,"(60.199, 24.97)",46,15,34.083333333333336,>75% & <max,>max,"Byholmsgatan 3, 00580 Helsingfors, Finland"
323,"(60.199, 24.929)",11,3,37.666666666666664,<25%,>25% & <75%,"Lokvägen 12, 00240 Helsingfors, Finland"
324,"(60.199, 24.923)",10,3,42.666666666666664,<25%,>25% & <75%,"Winqvistgatan 2, 00240 Helsingfors, Finland"
325,"(60.199, 24.95)",17,6,25.166666666666668,>25% & <75%,>25% & <75%,"Backasgatan 47, 00520 Helsingfors, Finland"
326,"(60.199, 24.942)",17,5,31.2,>25% & <75%,>25% & <75%,"Stinsgatan 4, 00520 Helsingfors, Finland"
327,"(60.199, 24.941)",7,5,26.6,>25% & <75%,<25%,"Stinsgatan 5, 00520 Helsingfors, Finland"
328,"(60.199, 24.939)",2,2,32.5,<25%,<25%,"Kirjurinkatu 1, 00520 Helsinki, Finland"
329,"(60.199, 24.93)",6,1,50.0,<25%,<25%,"Firdonkatu 2a, 00520 Helsinki, Finland"
330,"(60.199, 24.969)",33,11,33.81818181818182,>25% & <75%,>25% & <75%,"Kyläsaarenkuja 6, 00580 Helsinki, Finland"
331,"(60.199, 24.943)",13,4,36.5,>25% & <75%,>25% & <75%,"Stinsgatan 2, 00520 Helsingfors, Finland"
332,"(60.199, 24.938)",3,1,33.0,<25%,<25%,"Junailijankuja 5, 00520 Helsinki, Finland"
333,"(60.199, 24.964)",17,6,35.8,>25% & <75%,>25% & <75%,"Hämeentie 103, 00550 Helsinki, Finland"
334,"(60.199, 24.952)",11,3,33.666666666666664,<25%,>25% & <75%,"Karstulantie 8, 00550 Helsinki, Finland"
335,"(60.199, 24.956)",6,3,32.666666666666664,<25%,<25%,"Elisabeth Kochin tie 8, 00550 Helsinki, Finland"
336,"(60.199, 24.949)",10,3,41.333333333333336,<25%,>25% & <75%,"Backasgatan 47, 00520 Helsingfors, Finland"
337,"(60.199, 24.935)",2,1,49.0,<25%,<25%,"Ratapihantie 7, 00520 Helsinki, Finland"
338,"(60.199, 24.953)",6,2,29.5,<25%,<25%,"Elisabeth Kochin tie 3, 00550 Helsinki, Finland"
339,"(60.199, 24.968)",4,2,38.0,<25%,<25%,"Hermannin rantatie 30, 00550 Helsinki, Finland"
340,"(60.199, 24.971)",3,1,37.0,<25%,<25%,"Kyläsaarenkuja 3, 00550 Helsinki, Finland"
341,"(60.199, 24.924)",15,3,33.0,<25%,>25% & <75%,"Winqvistgatan 3, 00240 Helsingfors, Finland"
342,"(60.199, 24.966)",5,4,22.5,>25% & <75%,<25%,"Vellamogatan 29, 00550 Helsingfors, Finland"
343,"(60.199, 24.958)",1,1,16.0,<25%,<25%,"Elisabeth Kochin tie 4, 00550 Helsinki, Finland"
344,"(60.199, 24.92)",3,1,26.0,<25%,<25%,"Magistratsgatan 4 C, 00240 Helsingfors, Finland"
345,"(60.199, 24.951)",1,1,24.0,<25%,<25%,"Karstulantie 8, 00550 Helsinki, Finland"
346,"(60.199, 24.954)",8,1,53.0,<25%,>25% & <75%,"Elisabeth Kochin tie 10, 00550 Helsinki, Finland"
347,"(60.199, 24.937)",2,1,20.0,<25%,<25%,"Junailijankuja 6, 00520 Helsinki, Finland"
348,"(60.199, 24.962)",1,1,20.0,<25%,<25%,"Hämeentie 103, 00550 Helsinki, Finland"
349,"(60.199, 24.961)",3,1,42.0,<25%,<25%,"Hämeentie 103, 00550 Helsinki, Finland"
350,"(60.199, 24.928)",1,1,49.0,<25%,<25%,"Firdonkatu 2, 00240 Helsinki, Finland"
351,"(60.199, 24.936)",1,1,21.0,<25%,<25%,"Semaforbron 12, 00520 Helsingfors, Finland"
352,"(60.189, 24.964)",36,14,34.083333333333336,>75% & <max,>25% & <75%,"Hämeentie 37, 00500 Helsinki, Finland"
353,"(60.189, 24.914)",35,11,33.54545454545455,>25% & <75%,>25% & <75%,"Stenbäckinkatu 8b, 00250 Helsinki, Finland"
354,"(60.189, 24.963)",26,11,28.90909090909091,>25% & <75%,>25% & <75%,"Kinaporinkatu 11, 00500 Helsinki, Finland"
355,"(60.189, 24.955)",44,16,37.07692307692308,>75% & <max,>75% & <max,"Aleksis Kiven katu 22, 00500 Helsinki, Finland"
356,"(60.189, 24.915)",64,24,35.1,>max,>max,"Stenbäckinkatu 8, 00250 Helsinki, Finland"
357,"(60.189, 24.956)",30,14,30.363636363636363,>75% & <max,>25% & <75%,"Kustaankatu 9, 00500 Helsinki, Finland"
358,"(60.189, 24.95)",32,10,36.111111111111114,>25% & <75%,>25% & <75%,"Borgågatan 9a, 00510 Helsingfors, Finland"
359,"(60.189, 24.946)",48,19,31.0,>max,>max,"Kirstinkuja 2, 00510 Helsinki, Finland"
360,"(60.189, 24.917)",25,14,33.285714285714285,>75% & <max,>25% & <75%,"Päivärinnankatu 1, 00250 Helsinki, Finland"
361,"(60.189, 24.942)",9,3,32.0,<25%,>25% & <75%,"Tivoligränden 3, 00510 Helsingfors, Finland"
362,"(60.189, 24.918)",32,13,33.92307692307692,>25% & <75%,>25% & <75%,"Mannerheimintie 47c, 00250 Helsinki, Finland"
363,"(60.189, 24.943)",15,3,50.0,<25%,>25% & <75%,
364,"(60.189, 24.978)",13,6,33.333333333333336,>25% & <75%,>25% & <75%,"Hermannin rantatie 5a, 00580 Helsinki, Finland"
365,"(60.189, 24.94)",8,2,29.5,<25%,>25% & <75%,"Tivoligränden 1, 00510 Helsingfors, Finland"
366,"(60.189, 24.951)",62,22,33.35294117647059,>max,>max,"Borgågatan 5, 00510 Helsingfors, Finland"
367,"(60.189, 24.941)",3,3,35.333333333333336,<25%,<25%,"Tivoligränden 1, 00510 Helsingfors, Finland"
368,"(60.189, 24.967)",20,14,34.541666666666664,>75% & <max,>25% & <75%,"Svalbogatan 9, 00500 Helsingfors, Finland"
369,"(60.189, 24.957)",35,17,32.40625,>max,>25% & <75%,"Aleksis Kiven katu 16, 00500 Helsinki, Finland"
370,"(60.189, 24.947)",48,18,37.22222222222222,>max,>max,"Kirstinkatu 15, 00510 Helsinki, Finland"
371,"(60.189, 24.945)",39,14,32.45454545454545,>75% & <max,>75% & <max,"Sturegatan 6, 00510 Helsingfors, Finland"
372,"(60.189, 24.965)",42,16,28.178571428571427,>75% & <max,>75% & <max,"Svalbogatan 5, 00500 Helsingfors, Finland"
373,"(60.189, 24.954)",50,16,28.076923076923077,>75% & <max,>max,"Aleksis Kiven katu 26, 00500 Helsinki, Finland"
374,"(60.189, 24.912)",7,4,28.75,>25% & <75%,<25%,"Topeliusgatan 28, 00290 Helsingfors, Finland"
375,"(60.189, 24.969)",9,7,29.714285714285715,>25% & <75%,>25% & <75%,"Lautatarhankatu 4, 00580 Helsinki, Finland"
376,"(60.189, 24.953)",59,22,32.388888888888886,>max,>max,"Fleminginkatu 30, 00510 Helsinki, Finland"
377,"(60.189, 24.966)",27,11,35.09090909090909,>25% & <75%,>25% & <75%,"Svalbogatan 7, 00500 Helsingfors, Finland"
378,"(60.189, 24.96)",18,10,28.0,>25% & <75%,>25% & <75%,"Aleksis Kiven katu 8d, 00500 Helsinki, Finland"
379,"(60.189, 24.952)",89,31,30.3125,>max,>max,"Borgågatan 3, 00510 Helsingfors, Finland"
380,"(60.189, 24.919)",11,7,30.571428571428573,>25% & <75%,>25% & <75%,"Urheilukatu 36, 00250 Helsinki, Finland"
381,"(60.189, 24.958)",37,10,31.6,>25% & <75%,>75% & <max,"Åsgatan 8, 00500 Helsingfors, Finland"
382,"(60.189, 24.949)",21,9,27.444444444444443,>25% & <75%,>25% & <75%,"Läntinen Brahenkatu 26, 00510 Helsinki, Finland"
383,"(60.189, 24.975)",6,2,22.0,<25%,<25%,"Verkstadsgatan 6a, 00580 Helsingfors, Finland"
384,"(60.189, 24.909)",4,1,26.0,<25%,<25%,"Haartmansgatan 4e, 00290 Helsingfors, Finland"
385,"(60.189, 24.961)",30,6,30.833333333333332,>25% & <75%,>25% & <75%,"Aleksis Kiven katu 8a, 00500 Helsinki, Finland"
386,"(60.189, 24.916)",26,9,32.6875,>25% & <75%,>25% & <75%,"Stenbäckinkatu 4, 00250 Helsinki, Finland"
387,"(60.189, 24.944)",30,12,29.09090909090909,>25% & <75%,>25% & <75%,"Sturegatan 4, 00510 Helsingfors, Finland"
388,"(60.189, 24.959)",21,10,32.111111111111114,>25% & <75%,>25% & <75%,"Åsgatan 7, 00500 Helsingfors, Finland"
389,"(60.189, 24.97)",12,4,35.5,>25% & <75%,>25% & <75%,"Sörnäs strandväg 2, 00580 Helsingfors, Finland"
390,"(60.189, 24.913)",27,10,33.5,>25% & <75%,>25% & <75%,"Stenbäckinkatu 7, 00250 Helsinki, Finland"
391,"(60.189, 24.911)",23,3,38.666666666666664,<25%,>25% & <75%,"Haartmansgatan 2, 00290 Helsingfors, Finland"
392,"(60.189, 24.948)",25,12,35.083333333333336,>25% & <75%,>25% & <75%,"Läntinen Brahenkatu 12, 00510 Helsinki, Finland"
393,"(60.189, 24.968)",20,6,33.333333333333336,>25% & <75%,>25% & <75%,"Sörnäsgatan 2a, 00580 Helsingfors, Finland"
394,"(60.189, 24.979)",19,12,34.54545454545455,>25% & <75%,>25% & <75%,"Tukkutorinkuja 8, 00580 Helsinki, Finland"
395,"(60.189, 24.962)",9,4,38.25,>25% & <75%,>25% & <75%,"Kinaporinkatu 7, 00500 Helsinki, Finland"
396,"(60.189, 24.921)",4,1,33.0,<25%,<25%,"Nordenskiöldinkatu 11, 00250 Helsinki, Finland"
397,"(60.189, 24.977)",1,1,51.0,<25%,<25%,"Hermannin rantatie 4, 00580 Helsinki, Finland"
398,"(60.189, 24.98)",4,2,26.0,<25%,<25%,"Kalasatamankatu 15b, 00580 Helsinki, Finland"
399,"(60.189, 24.91)",5,3,21.666666666666668,<25%,<25%,"Haartmansgatan 2, 00290 Helsingfors, Finland"
400,"(60.154, 24.949)",8,3,29.0,<25%,>25% & <75%,
401,"(60.154, 24.932)",3,3,33.333333333333336,<25%,<25%,"Eiranranta 7, 00150 Helsinki, Finland"
402,"(60.154, 24.946)",8,3,35.0,<25%,>25% & <75%,"Havsstranden 8, 00150 Helsingfors, Finland"
403,"(60.154, 24.943)",18,4,35.5,>25% & <75%,>25% & <75%,
404,"(60.154, 24.913)",7,1,32.0,<25%,<25%,"Poseidongränden 4, 00220 Helsingfors, Finland"
405,"(60.154, 24.916)",19,6,38.666666666666664,>25% & <75%,>25% & <75%,"Bergögränden 3, 00220 Helsingfors, Finland"
406,"(60.154, 24.945)",9,3,35.333333333333336,<25%,>25% & <75%,"Havsstranden 8, 00150 Helsingfors, Finland"
407,"(60.154, 24.91)",9,3,27.0,<25%,>25% & <75%,"Kanariankuja 2, 00220 Helsinki, Finland"
408,"(60.154, 24.911)",8,4,44.0,>25% & <75%,>25% & <75%,"Kanariankuja 4, 00220 Helsinki, Finland"
409,"(60.154, 24.947)",6,1,31.0,<25%,<25%,"Havsstranden 8, 00150 Helsingfors, Finland"
410,"(60.154, 24.931)",8,2,36.5,<25%,>25% & <75%,"Laivakatu 2, 00150 Helsinki, Finland"
411,"(60.154, 24.937)",8,2,23.0,<25%,>25% & <75%,"Eiranranta 1, 00150 Helsinki, Finland"
412,"(60.154, 24.909)",6,2,25.5,<25%,<25%,"Kuubankatu 3 C, 00220 Helsinki, Finland"
413,"(60.154, 24.915)",20,5,37.4,>25% & <75%,>25% & <75%,"Bergögränden 3, 00220 Helsingfors, Finland"
414,"(60.154, 24.941)",2,2,34.0,<25%,<25%,"Havsstranden 12, 00150 Helsingfors, Finland"
415,"(60.154, 24.934)",2,1,26.0,<25%,<25%,"Eiranranta 3, 00150 Helsinki, Finland"
416,"(60.154, 24.933)",2,1,49.0,<25%,<25%,"Eiranranta 5b, 00150 Helsinki, Finland"
417,"(60.154, 24.95)",3,1,41.0,<25%,<25%,"Ehrenströmintie 1, 00140 Helsinki, Finland"
418,"(60.154, 24.94)",10,2,24.5,<25%,>25% & <75%,"Eiranranta 1, 00150 Helsinki, Finland"
419,"(60.154, 24.948)",3,1,39.0,<25%,<25%,
420,"(60.154, 24.942)",5,1,31.0,<25%,<25%,"Havsstranden 12, 00150 Helsingfors, Finland"
421,"(60.154, 24.939)",1,1,30.0,<25%,<25%,"Eiranranta 1, 00150 Helsinki, Finland"
422,"(60.154, 24.917)",2,1,30.0,<25%,<25%,
423,"(60.154, 24.914)",3,1,29.0,<25%,<25%,"Bergögränden 4, 00220 Helsingfors, Finland"
424,"(60.196, 24.922)",5,2,36.0,<25%,<25%,"Magdaleenanpenger 1, 00240 Helsinki, Finland"
425,"(60.196, 24.964)",33,12,28.6,>25% & <75%,>25% & <75%,"Holmgatan 3, 00550 Helsingfors, Finland"
426,"(60.196, 24.966)",21,9,30.444444444444443,>25% & <75%,>25% & <75%,"Vellamogatan 13, 00550 Helsingfors, Finland"
427,"(60.196, 24.944)",28,10,28.833333333333332,>25% & <75%,>25% & <75%,"Jämsägatan 1, 00520 Helsingfors, Finland"
428,"(60.196, 24.968)",9,4,39.25,>25% & <75%,>25% & <75%,"Holmgatan 15, 00550 Helsingfors, Finland"
429,"(60.196, 24.943)",40,14,33.541666666666664,>75% & <max,>75% & <max,"Kuortanegatan 9, 00520 Helsingfors, Finland"
430,"(60.196, 24.939)",38,17,34.94117647058823,>max,>75% & <max,"Aleksis Kiven katu 43, 00520 Helsinki, Finland"
431,"(60.196, 24.958)",38,12,26.25,>25% & <75%,>75% & <max,"Somerontie 10, 00550 Helsinki, Finland"
432,"(60.196, 24.94)",23,7,33.7,>25% & <75%,>25% & <75%,"Industrigatan 38, 00520 Helsingfors, Finland"
433,"(60.196, 24.962)",41,13,36.541666666666664,>25% & <75%,>75% & <max,"Eurantie 7, 00550 Helsinki, Finland"
434,"(60.196, 24.926)",15,4,29.75,>25% & <75%,>25% & <75%,"Palkkatilanpolku 1, 00240 Helsinki, Finland"
435,"(60.196, 24.955)",8,2,25.5,<25%,>25% & <75%,"Hollolantie 1, 00550 Helsinki, Finland"
436,"(60.196, 24.965)",22,11,30.09090909090909,>25% & <75%,>25% & <75%,"Holmgatan 5, 00550 Helsingfors, Finland"
437,"(60.196, 24.938)",13,8,33.375,>25% & <75%,>25% & <75%,"Aleksis Kiven katu 47, 00520 Helsinki, Finland"
438,"(60.196, 24.957)",17,5,36.6,>25% & <75%,>25% & <75%,"Somerontie 4, 00550 Helsinki, Finland"
439,"(60.196, 24.937)",28,7,28.857142857142858,>25% & <75%,>25% & <75%,"Aleksis Kiven katu 47, 00520 Helsinki, Finland"
440,"(60.196, 24.941)",19,8,37.785714285714285,>25% & <75%,>25% & <75%,"Industrigatan 34, 00520 Helsingfors, Finland"
441,"(60.196, 24.946)",3,1,27.0,<25%,<25%,"Kuortanegatan 6, 00510 Helsingfors, Finland"
442,"(60.196, 24.925)",25,7,31.142857142857142,>25% & <75%,>25% & <75%,"Böle parkväg 2a, 00240 Helsingfors, Finland"
443,"(60.196, 24.942)",22,9,29.4375,>25% & <75%,>25% & <75%,"Industrigatan 28, 00510 Helsingfors, Finland"
444,"(60.196, 24.959)",15,10,35.0,>25% & <75%,>25% & <75%,"Kangasalantie 4, 00550 Helsinki, Finland"
445,"(60.196, 24.952)",17,6,30.5,>25% & <75%,>25% & <75%,"Nokiankuja 2, 00510 Helsinki, Finland"
446,"(60.196, 24.963)",34,13,29.11111111111111,>25% & <75%,>25% & <75%,"Holmgatan 1, 00550 Helsingfors, Finland"
447,"(60.196, 24.953)",20,7,37.285714285714285,>25% & <75%,>25% & <75%,"Backasgatan 46, 00510 Helsingfors, Finland"
448,"(60.196, 24.95)",8,3,23.666666666666668,<25%,>25% & <75%,"Lemuntie 4d, 00510 Helsinki, Finland"
449,"(60.196, 24.948)",5,2,32.5,<25%,<25%,"Elimägatan 22b, 00510 Helsingfors, Finland"
450,"(60.196, 24.973)",6,2,32.0,<25%,<25%,"Haukilahdenkuja 17, 00580 Helsinki, Finland"
451,"(60.196, 24.971)",9,5,34.2,>25% & <75%,>25% & <75%,"Murgränden 5, 00580 Helsingfors, Finland"
